"urn:cite:fufolioimg:BotCarHalsteed.Halsteed_HS158_266_2454","Herbarium specimens collected c. 1700 by Major W. Halsteed, H.S. 158, 266","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License."
"urn:cite:fufolioimg:BotCarHalsteed.Halsteed_HS158_spine_2399","Herbarium specimens collected c. 1700 by Major W. Halsteed, H.S. 158, spine","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License."
"urn:cite:fufolioimg:BotCarHalsteed.Halsteed_HS159_012_2398","Herbarium specimens collected c. 1700 by Major W. Halsteed, H.S. 159, 012","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License."
"urn:cite:fufolioimg:BotCarHalsteed.Halsteed-q_HS158_121_2428","Herbarium specimens possibly collected c. 1700 by Major W. Halsteed, H.S. 158, 121","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License."
"urn:cite:fufolioimg:BotCarHalsteed.Halsteed-q_HS158_128_2432","Herbarium specimens possibly collected c. 1700 by Major W. Halsteed, H.S. 158, 128","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License."
"urn:cite:fufolioimg:BotCarHalsteed.Halsteed-q_HS158_191_2433","Herbarium specimens possibly collected c. 1700 by Major W. Halsteed, H.S. 158, 191","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License."
"urn:cite:fufolioimg:BotCarHalsteed.Halsteed-q_HS158_191_2434","Herbarium specimens possibly collected c. 1700 by Major W. Halsteed, H.S. 158, 191","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License."
"urn:cite:fufolioimg:BotCarHalsteed.Halsteed-q_HS158_201_2437","Herbarium specimens possibly collected c. 1700 by Major W. Halsteed, H.S. 158, 201","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License."
"urn:cite:fufolioimg:BotCarHalsteed.Halsteed-q_HS158_201_2438","Herbarium specimens possibly collected c. 1700 by Major W. Halsteed, H.S. 158, 201","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License."
"urn:cite:fufolioimg:BotCarHalsteed.Halsteed-q_HS158_205_2439","Herbarium specimens possibly collected c. 1700 by Major W. Halsteed, H.S. 158, 205","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License."
"urn:cite:fufolioimg:BotCarHalsteed.Halsteed-q_HS158_205_2440","Herbarium specimens possibly collected c. 1700 by Major W. Halsteed, H.S. 158, 205","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License."
"urn:cite:fufolioimg:BotCarHalsteed.Halsteed-q_HS158_210_2441","Herbarium specimens possibly collected c. 1700 by Major W. Halsteed, H.S. 158, 210","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License."
"urn:cite:fufolioimg:BotCarHalsteed.Halsteed-q_HS158_210_2442","Herbarium specimens possibly collected c. 1700 by Major W. Halsteed, H.S. 158, 210","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License."
"urn:cite:fufolioimg:BotCarHalsteed.Halsteed-q_HS158_216_2444","Herbarium specimens possibly collected c. 1700 by Major W. Halsteed, H.S. 158, 216","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License."
"urn:cite:fufolioimg:BotCarHalsteed.Halsteed-q_HS158_217_2446","Herbarium specimens possibly collected c. 1700 by Major W. Halsteed, H.S. 158, 217","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License."
"urn:cite:fufolioimg:BotCarHalsteed.Halsteed-q_HS158_217_detail_2447","Herbarium specimens possibly collected c. 1700 by Major W. Halsteed, H.S. 158, 217","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License."
"urn:cite:fufolioimg:BotCarHalsteed.Halsteed-q_HS158_218_2448","Herbarium specimens possibly collected c. 1700 by Major W. Halsteed, H.S. 158, 218","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License."
"urn:cite:fufolioimg:BotCarHalsteed.Halsteed-q_HS158_218_2449","Herbarium specimens possibly collected c. 1700 by Major W. Halsteed, H.S. 158, 218","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License."
"urn:cite:fufolioimg:BotCarHalsteed.Halsteed-q_HS158_221_2450","Herbarium specimens possibly collected c. 1700 by Major W. Halsteed, H.S. 158, 221","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License."
"urn:cite:fufolioimg:BotCarHalsteed.Halsteed-q_HS158_221_2451","Herbarium specimens possibly collected c. 1700 by Major W. Halsteed, H.S. 158, 221","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License."
"urn:cite:fufolioimg:BotCarHalsteed.Halsteed-q_HS158_229_2452","Herbarium specimens possibly collected c. 1700 by Major W. Halsteed, H.S. 158, 229","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License."
"urn:cite:fufolioimg:BotCarHalsteed.Halsteed-q_HS158_266_2453","Herbarium specimens possibly collected c. 1700 by Major W. Halsteed, H.S. 158, 266","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License."
"urn:cite:fufolioimg:BotCarHalsteed.Halsteed-q_HS158_267_2455","Herbarium specimens possibly collected c. 1700 by Major W. Halsteed, H.S. 158, 267","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License."
"urn:cite:fufolioimg:BotCarHalsteed.Halsteed-q_HS158_267_2456","Herbarium specimens possibly collected c. 1700 by Major W. Halsteed, H.S. 158, 267","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License."
